,_txId,_politicianId,_assetId,_issuerId,pubDate,filingDate,txDate,txType,txTypeExtended,hasCapitalGains,owner,chamber,price,size,sizeRangeHigh,sizeRangeLow,value,filingId,filingURL,reportingGap,comment,committees,labels,asset.assetType,asset.assetTicker,asset.instrument,issuer._stateId,issuer.c2iq,issuer.country,issuer.issuerName,issuer.issuerTicker,issuer.sector,politician._stateId,politician.chamber,politician.dob,politician.firstName,politician.gender,politician.lastName,politician.nickname,politician.party
347,20000340899,F000462,100009149,433229,2020-05-30T00:00:00Z,2020-05-28,2020-04-22,buy,,False,not-disclosed,house,94.08,86,160,11,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,MMC:US,,ny,7NPVU1B6,us,Marsh & McLennan Companies Inc,MMC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
348,20000340900,F000462,100009893,433830,2020-05-30T00:00:00Z,2020-05-28,2020-04-27,sell,,False,not-disclosed,house,67.94,118,221,15,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,OLLI:US,,pa,YXGVU1C2,us,Ollie's Bargain Outlet Holdings Inc,OLLI:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
349,20000340901,F000462,100010156,434055,2020-05-30T00:00:00Z,2020-05-28,2020-05-06,sell,,False,not-disclosed,house,71.5,112,210,14,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,22,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,PM:US,,ny,AGUVU1G8,us,Philip Morris International Inc,PM:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
350,20000340902,F000462,100012664,436020,2020-05-30T00:00:00Z,2020-05-28,2020-04-27,sell,,False,not-disclosed,house,117.49,69,128,9,8000,200129512,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016661.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,ZBH:US,,in,Y0SVU1F2,us,Zimmer Biomet Holdings Inc,ZBH:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
351,20000340879,F000462,100005436,430175,2020-04-29T00:00:00Z,2020-04-27,2020-03-27,sell,,False,not-disclosed,house,68.33,118,220,15,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,BAH:US,CLASS A,va,L7PVU1G0,us,Booz Allen Hamilton Holding Corporation,BAH:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
352,20000340880,F000462,100005444,430182,2020-04-29T00:00:00Z,2020-04-27,2020-03-26,buy,,False,not-disclosed,house,31.42,255,478,32,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,BSX:US,,ma,4Z3VU1C1,us,Boston Scientific Corp,BSX:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
353,20000340881,F000462,100005444,430182,2020-04-29T00:00:00Z,2020-04-27,2020-03-18,buy,,False,not-disclosed,house,27.24,294,551,37,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,40,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,BSX:US,,ma,4Z3VU1C1,us,Boston Scientific Corp,BSX:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
354,20000340882,F000462,100005752,430437,2020-04-29T00:00:00Z,2020-04-27,2020-04-08,sell,,False,not-disclosed,house,35.39,227,424,29,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,CDK:US,,il,53EVU1C2,us,CDK Global Inc,CDK:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
355,20000340883,F000462,100007128,431599,2020-04-29T00:00:00Z,2020-04-27,2020-03-23,buy,,False,not-disclosed,house,55.86,144,269,18,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,EXPD:US,,wa,1HRVU1B1,us,Expeditors International of Washington Inc,EXPD:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
356,20000340884,F000462,100007995,432333,2020-04-29T00:00:00Z,2020-04-27,2020-03-30,buy,,False,not-disclosed,house,25.27,317,594,40,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],reit,HPP:US,,ca,JETVU1G9,us,Hudson Pacific Properties Inc,HPP:US,real-estate,fl,house,1948-05-16,Lois,female,Frankel,,democrat
357,20000340885,F000462,100009149,433229,2020-04-29T00:00:00Z,2020-04-27,2020-04-08,buy,,False,not-disclosed,house,93.61,86,161,11,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,MMC:US,,ny,7NPVU1B6,us,Marsh & McLennan Companies Inc,MMC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
358,20000340886,F000462,100009149,433229,2020-04-29T00:00:00Z,2020-04-27,2020-04-01,buy,,False,not-disclosed,house,82.02,98,183,13,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,26,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,MMC:US,,ny,7NPVU1B6,us,Marsh & McLennan Companies Inc,MMC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
359,20000340887,F000462,100009212,433283,2020-04-29T00:00:00Z,2020-04-27,2020-04-08,sell,,False,not-disclosed,house,131.56,62,115,8,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,MCK:US,,tx,E8NVU1B2,us,McKesson Corp,MCK:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
360,20000340888,F000462,100009259,433323,2020-04-29T00:00:00Z,2020-04-27,2020-04-15,buy,,False,not-disclosed,house,82.07,98,183,13,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,12,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,MRK:US,,nj,NANVU1B9,us,Merck & Co Inc,MRK:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
361,20000340889,F000462,100010156,434055,2020-04-29T00:00:00Z,2020-04-27,2020-03-18,sell,,False,not-disclosed,house,64.91,124,232,16,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,40,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,PM:US,,ny,AGUVU1G8,us,Philip Morris International Inc,PM:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
362,20000340890,F000462,100010206,434096,2020-04-29T00:00:00Z,2020-04-27,2020-03-27,sell,,False,not-disclosed,house,68.65,117,219,15,8000,200129511,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016444.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,PXD:US,,tx,6J7VU1C4,us,Pioneer Natural Resources Co,PXD:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
363,20000002322,F000462,100005911,430561,2020-03-25T00:00:00Z,2020-03-23,2020-02-21,sell,,False,not-disclosed,house,29.14,275,515,35,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,31,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,CNK:US,,tx,N4ZVU1G8,us,Cinemark Holdings Inc,CNK:US,communication-services,fl,house,1948-05-16,Lois,female,Frankel,,democrat
364,20000002323,F000462,100006340,430955,2020-03-25T00:00:00Z,2020-03-23,2020-03-11,buy,,False,not-disclosed,house,32.56,246,461,31,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,12,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,COP:US,,tx,A2QVU1B8,us,Conocophillips,COP:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
365,20000002324,F000462,100006340,430955,2020-03-25T00:00:00Z,2020-03-23,2020-03-04,buy,,False,not-disclosed,house,49.43,163,304,21,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,COP:US,,tx,A2QVU1B8,us,Conocophillips,COP:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
366,20000002325,F000462,100006597,431181,2020-03-25T00:00:00Z,2020-03-23,2020-02-19,sell,,False,not-disclosed,house,163.91,50,92,7,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,DHR:US,,dc,1TMVU1B8,us,Danaher Corp,DHR:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
367,20000002326,F000462,100006716,431272,2020-03-25T00:00:00Z,2020-03-23,2020-03-06,buy,,False,not-disclosed,house,48.56,165,309,21,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,17,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,FANG:US,,tx,CBWVU1G4,us,Diamondback Energy Inc,FANG:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
368,20000002327,F000462,100006794,431326,2020-03-25T00:00:00Z,2020-03-23,2020-03-06,buy,,False,not-disclosed,house,45.87,175,328,22,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,17,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,DCI:US,,mn,E6RVU1B0,us,Donaldson Co Inc,DCI:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
369,20000002328,F000462,100007506,431928,2020-03-25T00:00:00Z,2020-03-23,2020-02-28,buy,,False,not-disclosed,house,129.39,62,116,8,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,24,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,IT:US,,ct,8T4VU1C2,us,Gartner Inc,IT:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
370,20000002329,F000462,100007958,432298,2020-03-25T00:00:00Z,2020-03-23,2020-02-19,buy,,False,not-disclosed,house,180.86,45,83,6,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,HON:US,,nc,3JSVU1B3,us,Honeywell International Inc,HON:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
371,20000002330,F000462,100008108,432432,2020-03-25T00:00:00Z,2020-03-23,2020-02-19,sell,,False,not-disclosed,house,37.66,213,399,27,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,IR:US,,nc,AAHVU1C8,us,Ingersoll Rand Inc,IR:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
372,20000002331,F000462,100008108,432432,2020-03-25T00:00:00Z,2020-03-23,2020-02-20,sell,,False,not-disclosed,house,38.65,208,389,26,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,IR:US,,nc,AAHVU1C8,us,Ingersoll Rand Inc,IR:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
373,20000002332,F000462,100008108,432432,2020-03-25T00:00:00Z,2020-03-23,2020-03-05,sell,,False,not-disclosed,house,26.83,299,560,38,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,IR:US,,nc,AAHVU1C8,us,Ingersoll Rand Inc,IR:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
374,20000002333,F000462,100009259,433323,2020-03-25T00:00:00Z,2020-03-23,2020-02-20,buy,,False,not-disclosed,house,82.49,98,182,13,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,32,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,MRK:US,,nj,NANVU1B9,us,Merck & Co Inc,MRK:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
375,20000002334,F000462,100009259,433323,2020-03-25T00:00:00Z,2020-03-23,2020-02-19,buy,,False,not-disclosed,house,82.0,98,183,13,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,MRK:US,,nj,NANVU1B9,us,Merck & Co Inc,MRK:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
376,20000002335,F000462,100009394,433437,2020-03-25T00:00:00Z,2020-03-23,2020-03-11,sell,,False,not-disclosed,house,108.5,75,139,10,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,12,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,MHK:US,,ga,1V3VU1C9,us,Mohawk Industries Inc,MHK:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
377,20000002336,F000462,100009893,433830,2020-03-25T00:00:00Z,2020-03-23,2020-02-28,buy,,False,not-disclosed,house,50.87,158,295,20,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,24,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,OLLI:US,,pa,YXGVU1C2,us,Ollie's Bargain Outlet Holdings Inc,OLLI:US,consumer-discretionary,fl,house,1948-05-16,Lois,female,Frankel,,democrat
378,20000002337,F000462,100011947,435465,2020-03-25T00:00:00Z,2020-03-23,2020-03-11,sell,,False,not-disclosed,house,23.07,348,651,44,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,12,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,UBSI:US,,wv,KC1VU1C6,us,United Bankshares Inc,UBSI:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
379,20000002338,F000462,100012405,435814,2020-03-25T00:00:00Z,2020-03-23,2020-03-04,buy,,False,not-disclosed,house,177.7,46,85,6,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,WSO:US,,fl,RM8VU1C4,us,Watsco Inc,WSO:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
380,20000002339,F000462,100012405,435814,2020-03-25T00:00:00Z,2020-03-23,2020-03-03,buy,,False,not-disclosed,house,164.42,50,92,7,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,20,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,WSO:US,,fl,RM8VU1C4,us,Watsco Inc,WSO:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
381,20000002340,F000462,100012738,1282836,2020-03-25T00:00:00Z,2020-03-23,2020-03-11,sell,,False,not-disclosed,house,32.33,248,464,31,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,12,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,WFC:US,,ca,ZLNVU1B7,us,Wells Fargo & Co,WFC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
382,20000002341,F000462,100012738,1282836,2020-03-25T00:00:00Z,2020-03-23,2020-03-04,sell,,False,not-disclosed,house,41.4,194,363,25,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,WFC:US,,ca,ZLNVU1B7,us,Wells Fargo & Co,WFC:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
383,20000002342,F000462,100012580,435953,2020-03-25T00:00:00Z,2020-03-23,2020-03-05,sell,,False,not-disclosed,house,101.54,79,148,10,8000,200000179,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016258.pdf,18,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,WWD:US,,co,N44VU1C8,us,Woodward Inc,WWD:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
384,20000340847,F000462,100005245,430016,2020-02-26T00:00:00Z,2020-02-24,2020-01-29,sell,,False,not-disclosed,house,90.5,89,166,12,8000,200129509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,26,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,BAX:US,,il,BFLVU1B7,us,Baxter International Inc,BAX:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
385,20000340848,F000462,100008004,432338,2020-02-26T00:00:00Z,2020-02-24,2020-02-05,sell,,False,not-disclosed,house,14.09,569,1065,72,8000,200129509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,19,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,HBAN:US,,oh,FSTVU1B9,us,Huntington Bancshares Inc,HBAN:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
386,20000340849,F000462,100008133,432455,2020-02-26T00:00:00Z,2020-02-24,2020-01-17,buy,,False,not-disclosed,house,93.18,86,161,11,8000,200129509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,NSP:US,,tx,HWVVU123,us,Insperity Inc,NSP:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
387,20000340850,F000462,100009824,433773,2020-02-26T00:00:00Z,2020-02-24,2020-01-22,buy,,False,not-disclosed,house,134.64,60,112,8,8000,200129509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,NXPI:US,,,S4TVU1G0,nl,NXP Semiconductors NV,NXPI:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
388,20000340851,F000462,100009824,433773,2020-02-26T00:00:00Z,2020-02-24,2020-02-12,buy,,False,not-disclosed,house,137.83,59,109,8,8000,200129509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,12,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,NXPI:US,,,S4TVU1G0,nl,NXP Semiconductors NV,NXPI:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
389,20000340852,F000462,100009824,433773,2020-02-26T00:00:00Z,2020-02-24,2020-01-29,buy,,False,not-disclosed,house,132.66,61,114,8,8000,200129509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,26,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,NXPI:US,,,S4TVU1G0,nl,NXP Semiconductors NV,NXPI:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
390,20000340853,F000462,100010138,434041,2020-02-26T00:00:00Z,2020-02-24,2020-02-12,sell,,False,not-disclosed,house,37.74,213,398,27,8000,200129509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,12,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],['covid'],stock,PFE:US,,ny,VCQVU1B8,us,Pfizer Inc,PFE:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
391,20000340854,F000462,100010156,434055,2020-02-26T00:00:00Z,2020-02-24,2020-01-29,sell,,False,not-disclosed,house,83.96,96,179,12,8000,200129509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,26,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,PM:US,,ny,AGUVU1G8,us,Philip Morris International Inc,PM:US,consumer-staples,fl,house,1948-05-16,Lois,female,Frankel,,democrat
392,20000340855,F000462,100010272,434153,2020-02-26T00:00:00Z,2020-02-24,2020-02-10,buy,,False,not-disclosed,house,36.12,222,416,28,8000,200129509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,14,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,PPL:US,,pa,B1QVU1B8,us,PPL Corp,PPL:US,utilities,fl,house,1948-05-16,Lois,female,Frankel,,democrat
393,20000340856,F000462,100011060,434771,2020-02-26T00:00:00Z,2020-02-24,2020-01-27,buy,,False,not-disclosed,house,96.25,84,156,11,8000,200129509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,28,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,SEDG:US,,,YZFVU1C1,il,SolarEdge Technologies Inc,SEDG:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
394,20000340857,F000462,100011644,435219,2020-02-26T00:00:00Z,2020-02-24,2020-01-22,sell,,False,not-disclosed,house,133.34,61,113,8,8000,200129509,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20016100.pdf,33,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,TXN:US,,tx,0A8VU1C2,us,Texas Instruments Inc,TXN:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
395,20000002300,F000462,100005883,430543,2020-01-25T00:00:00Z,2020-01-23,2020-01-09,buy,,False,not-disclosed,house,153.95,53,98,7,8000,200000177,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,14,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,CB:US,,,X0VVU1C7,ch,Chubb Ltd,CB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
396,20000002301,F000462,100005883,430543,2020-01-25T00:00:00Z,2020-01-23,2020-01-08,buy,,False,not-disclosed,house,152.87,53,99,7,8000,200000177,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,15,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,CB:US,,,X0VVU1C7,ch,Chubb Ltd,CB:US,financials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
397,20000002302,F000462,100006597,431181,2020-01-25T00:00:00Z,2020-01-23,2020-01-15,sell,,False,not-disclosed,house,160.8,51,94,7,8000,200000177,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,8,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,DHR:US,,dc,1TMVU1B8,us,Danaher Corp,DHR:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
398,20000002303,F000462,100008133,432455,2020-01-25T00:00:00Z,2020-01-23,2019-12-18,buy,,False,not-disclosed,house,85.1,95,177,12,8000,200000177,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,NSP:US,,tx,HWVVU123,us,Insperity Inc,NSP:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
399,20000002304,F000462,100008133,432455,2020-01-25T00:00:00Z,2020-01-23,2019-12-17,buy,,False,not-disclosed,house,84.46,95,178,12,8000,200000177,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,37,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,NSP:US,,tx,HWVVU123,us,Insperity Inc,NSP:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
400,20000002305,F000462,100011271,434919,2020-01-25T00:00:00Z,2020-01-23,2020-01-16,buy,,False,not-disclosed,house,63.25,127,238,16,8000,200000177,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,7,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,SSNC:US,,ct,4CWVU129,us,SS&C Technologies Holdings Inc,SSNC:US,information-technology,fl,house,1948-05-16,Lois,female,Frankel,,democrat
401,20000002306,F000462,100011384,435031,2020-01-25T00:00:00Z,2020-01-23,2019-12-16,sell,,False,not-disclosed,house,37.42,214,401,27,8000,200000177,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,38,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],reit,STOR:US,,az,W2EVU1C9,us,STORE Capital Corp,STOR:US,real-estate,fl,house,1948-05-16,Lois,female,Frankel,,democrat
402,20000002307,F000462,100011427,435062,2020-01-25T00:00:00Z,2020-01-23,2019-12-19,buy,,False,not-disclosed,house,32.61,246,460,31,8000,200000177,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,35,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,SU:US,,ab,KC6VU1C6,ca,Suncor Energy Inc,SU:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
403,20000002308,F000462,100011427,435062,2020-01-25T00:00:00Z,2020-01-23,2019-12-18,buy,,False,not-disclosed,house,32.28,249,465,32,8000,200000177,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,SU:US,,ab,KC6VU1C6,ca,Suncor Energy Inc,SU:US,energy,fl,house,1948-05-16,Lois,female,Frankel,,democrat
404,20000002309,F000462,100011672,435244,2020-01-25T00:00:00Z,2020-01-23,2019-12-18,sell,,False,not-disclosed,house,319.6,26,47,4,8000,200000177,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,36,SUBHOLDING OF: Morgan Stanley IRA - X141,['hsap'],[],stock,TMO:US,,ma,778VU1C4,us,Thermo Fisher Scientific Inc,TMO:US,health-care,fl,house,1948-05-16,Lois,female,Frankel,,democrat
405,20000002310,F000462,100012580,435953,2020-01-25T00:00:00Z,2020-01-23,2020-01-16,sell,,False,not-disclosed,house,125.86,64,120,8,8000,200000177,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2020/20014949.pdf,7,SUBHOLDING OF: Morgan Stanley IRA - X142,['hsap'],[],stock,WWD:US,,co,N44VU1C8,us,Woodward Inc,WWD:US,industrials,fl,house,1948-05-16,Lois,female,Frankel,,democrat
